User_ID,Time_of_Session,Purchase,Revenue
773,2020-04-27 12:55:45,Points,1810
773,2020-04-28 04:09:13,Points,760
1292,2020-04-30 19:11:16,Points,1810
2943,2020-05-02 02:47:55,Points,760
18228,2020-05-02 07:02:45,Points,760
18228,2020-05-02 07:10:15,Points,760
2943,2020-05-03 04:04:22,Points,410
1292,2020-05-07 07:08:15,Points,1810
773,2020-05-11 04:24:07,Points,760
773,2020-05-11 13:25:26,Points,760
773,2020-05-13 13:47:35,Points,760
18228,2020-05-16 13:38:29,Points,760
773,2020-05-21 21:40:38,Points,760
773,2020-05-22 14:36:56,Points,760
773,2020-05-23 09:26:56,Upgrade,410
773,2020-05-23 09:57:54,Points,760
773,2020-05-25 16:42:40,Points,760
773,2020-05-25 16:44:56,Points,1810
773,2020-05-28 01:33:40,Points,760
773,2020-05-28 01:38:16,Points,760
11791,2020-04-01 06:54:33,Points,1810
11791,2020-04-01 07:25:35,Points,760
11791,2020-04-01 07:35:19,Upgrade,760
11791,2020-04-01 07:53:23,Points,760
14479,2020-04-02 15:03:11,Points,760
14710,2020-04-02 15:45:02,Upgrade,760
14710,2020-04-02 15:45:44,Points,760
14479,2020-04-02 16:29:42,Upgrade,760
14710,2020-04-02 22:55:07,Points,1810
14710,2020-04-03 06:32:58,Points,1810
14710,2020-04-03 06:49:39,Upgrade,760
14710,2020-04-03 12:19:35,Upgrade,760
14479,2020-04-03 13:21:41,Points,1810
14710,2020-04-03 15:17:03,Upgrade,760
14710,2020-04-03 15:43:21,Upgrade,760
14853,2020-04-03 20:56:21,Upgrade,760
14853,2020-04-04 10:34:33,Points,760
14853,2020-04-04 11:37:52,Points,410
14597,2020-04-04 13:37:15,Points,410
14853,2020-04-04 15:44:13,Points,1810
14853,2020-04-04 17:39:01,Upgrade,760
14853,2020-04-04 20:40:35,Points,1810
14710,2020-04-05 03:13:56,Upgrade,760
14710,2020-04-05 03:40:26,Upgrade,760
14710,2020-04-05 03:59:36,Upgrade,760
9550,2020-04-05 09:56:28,Upgrade,760
14710,2020-04-05 11:41:28,Upgrade,760
14710,2020-04-05 12:26:14,Upgrade,760
14710,2020-04-05 12:58:57,Upgrade,760
14710,2020-04-05 13:46:13,Upgrade,760
5759,2020-04-05 19:02:26,Upgrade,760
5202,2020-04-06 08:14:10,Upgrade,760
14710,2020-04-06 08:21:08,Upgrade,760
5202,2020-04-06 08:46:46,Points,760
14710,2020-04-06 08:57:57,Upgrade,760
8070,2020-04-07 16:15:11,Points,1810
8070,2020-04-07 16:15:11,Points,1810
13773,2020-04-07 19:38:16,Points,760
1507,2020-04-20 19:16:26,Upgrade,760
1507,2020-04-20 19:38:43,Points,760
5723,2020-04-28 07:02:34,Points,3560
14597,2020-04-30 12:28:54,Upgrade,410
5759,2020-05-02 16:22:41,Upgrade,410
14479,2020-05-15 13:18:25,Points,760
14479,2020-05-15 13:20:29,Points,760
14479,2020-05-15 14:29:48,Points,1810
14479,2020-05-15 14:38:13,Points,760
14479,2020-05-16 09:32:48,Points,760
14597,2020-05-26 04:23:42,Upgrade,410
14479,2020-05-26 16:10:39,Upgrade,760
6639,2020-04-01 04:38:45,Upgrade,760
13160,2020-04-01 11:31:38,Points,760
18676,2020-04-01 19:04:35,Upgrade,760
15396,2020-04-03 05:18:05,Points,760
15396,2020-04-04 09:19:12,Points,760
516,2020-04-05 11:00:59,Points,410
516,2020-04-05 11:02:17,Points,410
516,2020-04-05 11:05:39,Points,410
14195,2020-04-05 11:42:05,Points,760
18918,2020-04-05 15:10:10,Points,1810
2196,2020-04-05 18:20:06,Points,760
2196,2020-04-05 18:49:21,Points,410
2196,2020-04-05 19:02:02,Upgrade,410
13910,2020-04-05 23:15:13,Upgrade,760
2196,2020-04-06 04:06:42,Upgrade,410
13129,2020-04-06 07:30:27,Points,1810
13129,2020-04-06 07:40:58,Upgrade,1810
13129,2020-04-06 07:58:29,Points,1810
2196,2020-04-06 10:46:02,Points,410
516,2020-04-06 11:04:09,Upgrade,410
2196,2020-04-06 16:47:29,Upgrade,410
17199,2020-04-07 18:59:49,Points,1810
17199,2020-04-07 20:11:51,Upgrade,760
17199,2020-04-07 20:34:34,Points,3560
17199,2020-04-07 21:05:34,Points,1810
17199,2020-04-07 21:09:21,Upgrade,760
2196,2020-04-08 05:00:39,Points,410
17199,2020-04-08 18:02:52,Points,3560
17199,2020-04-08 20:01:03,Points,1810
2196,2020-04-09 07:05:13,Points,760
2196,2020-04-09 07:12:03,Points,1810
2196,2020-04-09 13:58:12,Points,760
2196,2020-04-09 19:41:12,Points,760
2196,2020-04-09 19:55:10,Points,410
2196,2020-04-10 04:23:45,Points,760
2196,2020-04-10 05:35:24,Points,760
2196,2020-04-10 09:05:54,Points,410
2196,2020-04-10 20:05:35,Points,410
3867,2020-04-16 18:50:23,Points,760
2458,2020-04-18 22:55:47,Points,760
93,2020-04-19 07:26:39,Upgrade,760
2458,2020-04-19 18:18:55,Points,410
93,2020-04-20 17:28:04,Upgrade,760
3867,2020-04-21 15:01:48,Points,1810
15396,2020-05-04 06:11:22,Upgrade,760
15396,2020-05-04 10:38:03,Upgrade,760
7730,2020-05-15 20:51:58,ValuePack,410
93,2020-05-16 20:02:24,Points,760
11294,2020-05-27 20:10:01,Points,760
7907,2020-04-01 22:49:35,Points,760
3036,2020-04-03 13:36:11,Points,1810
673,2020-04-03 17:44:49,Points,760
2392,2020-04-03 19:46:12,Points,410
4308,2020-04-04 16:59:08,Points,760
4308,2020-04-04 17:13:22,Points,760
4308,2020-04-04 17:20:37,Upgrade,1810
4308,2020-04-04 17:30:08,Points,760
4308,2020-04-04 17:42:45,Points,1810
4308,2020-04-04 18:18:01,Points,1810
4308,2020-04-04 18:50:04,Points,760
4308,2020-04-04 19:03:02,Points,3560
4308,2020-04-05 00:08:11,Upgrade,1810
3036,2020-04-05 11:48:11,Points,1810
4462,2020-04-05 12:36:06,Upgrade,760
12498,2020-04-05 21:07:46,Upgrade,760
12498,2020-04-05 21:19:00,Points,760
12498,2020-04-05 21:49:32,Points,760
12498,2020-04-05 22:12:23,Upgrade,410
12498,2020-04-05 22:21:19,Points,410
12498,2020-04-05 22:40:09,Points,760
12498,2020-04-05 22:40:19,Points,410
2727,2020-04-06 12:48:07,Upgrade,410
12498,2020-04-06 17:08:44,Upgrade,410
12498,2020-04-06 17:12:29,Points,1810
12498,2020-04-06 17:47:22,Upgrade,3555
12498,2020-04-06 17:55:17,Points,760
2727,2020-04-06 19:00:30,Upgrade,760
7083,2020-04-06 19:41:11,Points,760
7083,2020-04-06 19:54:50,Points,1810
7083,2020-04-06 20:04:37,Upgrade,1810
7083,2020-04-06 20:14:23,Points,760
7083,2020-04-06 20:22:05,Points,760
7083,2020-04-06 20:25:28,Points,1810
7083,2020-04-06 21:10:56,Points,760
15280,2020-04-06 22:57:08,Upgrade,410
15280,2020-04-06 23:18:46,Points,760
16200,2020-04-07 00:02:13,Upgrade,410
7083,2020-04-07 10:13:08,Points,1810
7083,2020-04-07 10:48:27,Points,760
11789,2020-04-07 12:03:06,Upgrade,410
7083,2020-04-07 15:25:45,Points,1810
7083,2020-04-07 15:50:17,Points,760
7083,2020-04-07 15:50:17,Points,760
6763,2020-04-07 19:42:41,Upgrade,760
6763,2020-04-07 19:50:17,Points,760
6763,2020-04-07 19:58:08,Points,760
6763,2020-04-07 20:10:15,Points,760
10815,2020-04-07 21:55:57,Upgrade,760
17624,2020-04-08 16:00:21,Points,760
3036,2020-04-09 03:36:21,ValuePack,1460
3036,2020-04-11 17:19:35,Points,1810
16506,2020-04-15 01:06:14,Upgrade,760
15280,2020-04-15 21:50:49,Points,760
15280,2020-04-15 22:00:44,Points,410
17624,2020-04-16 14:19:25,Upgrade,760
15280,2020-04-19 16:31:56,Points,760
15280,2020-04-19 16:45:06,Points,410
15280,2020-04-19 17:19:44,Points,760
15280,2020-04-19 17:42:54,Points,1810
15280,2020-04-21 19:44:16,Points,410
16506,2020-05-12 20:25:57,Upgrade,760
16506,2020-05-15 21:45:10,ValuePack,1810
16506,2020-06-01 22:36:07,Upgrade,760
7922,2020-04-01 06:41:41,Points,760
7922,2020-04-01 06:44:08,Points,760
1063,2020-04-02 08:05:13,Points,1810
7922,2020-04-03 09:36:13,Points,760
7922,2020-04-03 09:41:47,Points,760
17850,2020-04-03 18:07:45,Upgrade,760
20169,2020-04-05 21:57:14,Points,760
18451,2020-04-05 22:08:39,Upgrade,410
16886,2020-04-05 22:37:34,Points,760
16886,2020-04-05 23:01:36,Upgrade,410
16886,2020-04-05 23:30:17,Upgrade,410
20169,2020-04-06 07:13:31,Points,1810
20169,2020-04-06 07:31:56,Points,760
20169,2020-04-06 07:34:49,Upgrade,760
20169,2020-04-06 07:37:00,Points,760
20169,2020-04-06 07:39:31,Points,760
16886,2020-04-06 08:15:16,Points,760
18451,2020-04-06 10:56:42,Points,410
18451,2020-04-06 10:57:10,Points,760
7037,2020-04-06 11:10:15,Points,1810
7037,2020-04-06 12:24:48,Upgrade,3555
7037,2020-04-06 12:25:30,Points,1810
20169,2020-04-06 12:53:32,Points,760
20169,2020-04-06 13:08:46,Points,3560
12332,2020-04-06 14:56:44,Upgrade,410
12332,2020-04-06 17:32:19,Upgrade,760
7037,2020-04-06 17:53:29,Points,7060
16886,2020-04-06 19:26:11,Points,410
16886,2020-04-06 19:26:48,Points,760
5021,2020-04-07 03:16:46,Upgrade,760
5021,2020-04-07 03:59:44,Points,760
5021,2020-04-07 06:09:49,Points,1810
7037,2020-04-07 14:19:47,Points,7060
16886,2020-04-07 20:58:46,Points,760
20169,2020-04-07 21:43:16,Points,3560
20169,2020-04-07 22:05:43,Upgrade,410
20158,2020-04-07 22:35:27,Points,410
18286,2020-04-07 23:36:02,Points,760
18286,2020-04-07 23:37:18,Points,760
15580,2020-04-08 01:43:43,Points,760
20169,2020-04-08 15:27:35,Points,3560
18451,2020-04-08 16:14:50,Upgrade,760
2661,2020-04-08 21:42:39,Upgrade,410
18451,2020-04-10 12:39:55,Upgrade,410
18286,2020-04-12 07:44:54,Upgrade,760
2661,2020-04-13 14:55:20,Points,760
7037,2020-04-14 18:00:23,Points,35060
20169,2020-04-19 07:56:45,Upgrade,3555
2661,2020-04-29 15:57:12,Points,410
2661,2020-04-29 18:38:41,Points,410
2661,2020-04-29 18:53:29,Points,760
2661,2020-04-30 15:38:20,Points,760
20408,2020-04-01 18:00:46,Points,760
13718,2020-04-02 05:27:09,Points,7060
13718,2020-04-02 05:33:17,Upgrade,760
19355,2020-04-02 10:47:45,Points,1810
19355,2020-04-02 12:33:53,Upgrade,3555
19355,2020-04-02 12:48:03,Points,1810
19355,2020-04-02 13:25:24,Points,1810
19355,2020-04-02 17:14:05,Points,1810
19355,2020-04-03 12:35:15,Points,3560
13718,2020-04-03 14:01:39,Points,760
13718,2020-04-03 18:16:38,Points,760
13718,2020-04-03 18:17:58,Points,1810
13718,2020-04-04 01:44:40,Points,760
13718,2020-04-04 03:56:37,Points,760
13718,2020-04-04 03:57:18,Points,7060
19355,2020-04-04 08:35:56,Points,7060
19355,2020-04-04 12:43:10,Upgrade,3555
19355,2020-04-04 19:34:44,Points,3560
7561,2020-04-05 06:35:50,Upgrade,410
7561,2020-04-05 07:21:04,Upgrade,410
3664,2020-04-05 19:58:07,Points,760
3664,2020-04-05 20:05:38,Upgrade,760
3664,2020-04-05 20:34:26,Points,760
3664,2020-04-05 21:16:09,Points,760
20997,2020-04-05 21:29:25,Upgrade,1810
3664,2020-04-06 08:23:24,Points,760
7409,2020-04-06 14:26:23,Points,1810
20261,2020-04-06 20:51:55,Points,760
20261,2020-04-06 20:57:01,Points,1810
20261,2020-04-06 21:15:05,Upgrade,1810
20261,2020-04-06 21:22:54,Points,760
20261,2020-04-06 21:28:10,Points,1810
20261,2020-04-06 22:03:51,Points,1810
7561,2020-04-07 09:27:50,Points,760
20261,2020-04-07 11:46:33,Points,760
20261,2020-04-07 12:58:23,Points,3560
20261,2020-04-07 13:56:39,Points,760
20261,2020-04-07 14:08:31,Points,760
3664,2020-04-07 19:20:10,Points,760
20261,2020-04-07 23:43:23,Upgrade,1810
11070,2020-04-09 14:25:43,Points,760
11070,2020-04-09 14:41:42,Upgrade,410
20261,2020-04-13 23:14:51,Upgrade,760
19355,2020-04-14 09:37:09,Upgrade,3555
20261,2020-04-23 22:03:15,Upgrade,760
19355,2020-05-04 12:29:45,Points,7060
19355,2020-05-07 13:46:18,Points,7060
9852,2020-05-11 14:23:34,Upgrade,760
9852,2020-05-12 13:52:03,Points,760
7137,2020-04-01 21:05:15,Upgrade,760
7137,2020-04-01 21:18:30,Points,760
7137,2020-04-01 21:26:26,Points,760
7137,2020-04-01 21:27:03,Points,760
7137,2020-04-02 11:25:25,Points,1810
16510,2020-04-02 12:35:06,Points,760
15057,2020-04-03 09:03:58,Points,760
15057,2020-04-03 09:14:23,Upgrade,760
14391,2020-04-03 15:50:53,Upgrade,760
19168,2020-04-03 18:11:15,Points,760
19168,2020-04-03 18:15:04,Points,760
11004,2020-04-04 03:05:55,Upgrade,760
11004,2020-04-04 03:11:44,Points,760
9855,2020-04-04 08:00:19,Upgrade,1810
19168,2020-04-04 12:15:25,Points,760
16310,2020-04-04 18:15:39,Upgrade,760
16310,2020-04-04 18:45:04,Points,760
16310,2020-04-05 08:04:02,Upgrade,760
20902,2020-04-05 10:56:44,Points,760
16817,2020-04-05 11:53:33,Upgrade,410
20902,2020-04-05 14:56:16,Points,760
20902,2020-04-05 15:01:13,Points,760
14660,2020-04-05 15:44:22,Points,3560
14660,2020-04-05 16:10:33,Upgrade,410
21404,2020-04-05 18:30:19,Points,1810
21404,2020-04-05 19:06:36,Upgrade,760
21404,2020-04-05 19:33:52,Upgrade,410
14660,2020-04-05 19:49:55,Points,3560
14660,2020-04-05 20:23:18,Upgrade,410
16817,2020-04-06 06:48:32,Upgrade,410
14660,2020-04-06 09:37:23,Points,1810
10419,2020-04-06 10:19:49,Points,410
14660,2020-04-06 10:24:32,Points,1810
14660,2020-04-06 10:28:43,Upgrade,760
14660,2020-04-06 10:46:48,Points,760
20902,2020-04-06 15:15:51,Points,760
14660,2020-04-06 15:40:49,Points,1810
20902,2020-04-06 15:47:20,Upgrade,760
20902,2020-04-06 21:00:21,Points,760
15643,2020-04-07 08:10:56,Upgrade,760
1431,2020-04-07 11:36:12,Upgrade,3555
15643,2020-04-07 17:12:07,Upgrade,3555
1431,2020-04-09 14:17:11,Upgrade,760
1431,2020-04-10 11:53:19,Upgrade,760
7120,2020-04-15 14:38:04,Upgrade,760
14902,2020-04-18 13:42:51,Upgrade,760
1431,2020-04-18 14:38:36,Upgrade,410
11665,2020-04-19 15:52:53,Points,760
17812,2020-04-26 18:48:48,Points,1810
1431,2020-06-05 05:00:46,ValuePack,3560
11162,2020-04-11 07:06:58,Points,760
11162,2020-04-11 07:15:50,Points,760
20607,2020-04-11 09:10:33,Upgrade,760
7773,2020-04-11 11:50:25,Points,3560
17105,2020-04-11 11:50:29,Upgrade,3555
14158,2020-04-12 17:59:12,Upgrade,3555
17105,2020-04-14 05:43:41,Points,760
6261,2020-04-17 08:20:33,Upgrade,410
5273,2020-04-17 15:10:53,Upgrade,760
5273,2020-04-17 18:01:20,Upgrade,410
14158,2020-04-18 19:00:28,Upgrade,410
14158,2020-04-18 19:50:07,Upgrade,410
14158,2020-04-18 21:25:48,Upgrade,760
14158,2020-04-19 11:20:58,Upgrade,410
17105,2020-04-19 18:33:30,Upgrade,3555
14158,2020-04-19 23:32:27,Upgrade,1810
8823,2020-04-21 03:38:13,Points,410
14158,2020-04-22 21:40:28,Upgrade,3555
17105,2020-04-24 06:02:30,Points,1810
17105,2020-04-24 07:41:10,Upgrade,3555
17105,2020-04-24 07:41:24,Points,3560
17105,2020-04-24 12:27:12,Points,1810
8823,2020-04-25 00:56:40,Points,760
8823,2020-04-25 01:05:57,Points,410
8823,2020-04-25 02:04:32,Points,760
8823,2020-04-25 21:07:05,Points,760
17105,2020-04-26 04:53:52,Points,1810
7047,2020-04-27 16:54:24,Points,760
17105,2020-04-29 09:16:21,Upgrade,3555
14158,2020-05-03 23:23:31,Upgrade,410
14158,2020-05-04 17:30:07,Upgrade,1810
14158,2020-05-06 08:45:33,Upgrade,760
5273,2020-05-10 21:25:26,Upgrade,410
14158,2020-05-11 07:10:52,Upgrade,1810
14158,2020-05-12 11:42:52,Upgrade,1810
14158,2020-05-12 19:50:41,Upgrade,760
14158,2020-05-14 17:52:43,Upgrade,1810
7773,2020-05-15 09:19:31,ValuePack,1460
14158,2020-05-18 14:18:20,Upgrade,760
14158,2020-05-19 08:00:48,Upgrade,3555
17105,2020-05-20 07:06:10,ValuePack,2860
14158,2020-05-21 02:10:12,Upgrade,760
2290,2020-05-23 23:01:14,Upgrade,410
17105,2020-05-24 04:36:57,Upgrade,3555
14158,2020-05-25 12:01:25,Upgrade,1810
15010,2020-04-02 06:21:41,Points,760
15010,2020-04-02 06:43:45,Points,760
15010,2020-04-02 06:48:23,Points,1810
15790,2020-04-02 17:25:35,Upgrade,760
15560,2020-04-02 23:49:30,Points,1810
15560,2020-04-03 09:18:00,Upgrade,760
15560,2020-04-03 13:28:46,Points,760
15560,2020-04-03 17:24:27,Points,410
15560,2020-04-03 17:24:51,Points,760
15560,2020-04-03 17:55:16,Upgrade,410
12697,2020-04-05 05:34:16,Points,760
18930,2020-04-05 07:28:06,Points,3560
18930,2020-04-05 07:32:57,Upgrade,1810
15790,2020-04-05 09:27:21,Upgrade,760
9789,2020-04-05 09:49:15,Upgrade,760
13002,2020-04-05 13:16:50,Upgrade,410
1875,2020-04-05 19:34:30,Upgrade,760
695,2020-04-06 19:39:13,Points,760
695,2020-04-06 19:59:06,Points,760
695,2020-04-06 20:03:58,Upgrade,760
695,2020-04-06 20:09:11,Points,760
695,2020-04-06 20:26:22,Points,760
18463,2020-04-06 22:00:15,Points,410
18463,2020-04-07 01:43:00,Points,760
18463,2020-04-07 01:52:31,Points,760
18463,2020-04-07 02:01:26,Upgrade,410
14023,2020-04-07 11:26:08,Points,760
14023,2020-04-07 11:32:01,Upgrade,760
14023,2020-04-07 11:41:52,Points,410
14023,2020-04-07 11:51:07,Points,410
8674,2020-04-07 16:43:10,Points,760
8674,2020-04-07 16:43:10,Points,760
8674,2020-04-07 16:48:15,Points,760
8674,2020-04-07 17:04:05,Points,760
695,2020-04-07 19:34:47,Points,760
18463,2020-04-08 10:40:33,Points,760
18463,2020-04-08 20:51:36,Upgrade,410
18463,2020-04-08 22:02:49,Upgrade,410
14023,2020-04-11 21:32:54,Points,410
15560,2020-04-15 23:34:12,ValuePack,1460
794,2020-04-16 15:55:57,Upgrade,3555
15560,2020-04-23 22:45:20,Points,760
20587,2020-04-26 18:46:34,ValuePack,1460
20587,2020-04-26 18:46:58,Points,760
16764,2020-04-28 13:45:19,Points,760
15560,2020-04-28 23:27:56,Points,1810
15010,2020-05-03 11:37:18,Points,760
15010,2020-05-03 11:51:27,Upgrade,760
15010,2020-05-03 11:59:11,Points,760
15010,2020-05-03 12:03:35,Points,760
15010,2020-05-03 13:28:34,Points,760
15010,2020-05-03 13:29:12,Points,760
15010,2020-05-03 13:54:59,Points,410
15010,2020-05-03 14:49:59,Points,1810
15010,2020-05-04 10:58:58,Points,760
15010,2020-05-04 11:29:21,Points,1810
15010,2020-05-04 20:09:19,Points,1810
15560,2020-05-06 22:25:04,Points,410
15560,2020-05-13 15:21:33,Points,1810
4745,2020-05-22 15:05:37,Points,760
13231,2020-04-01 13:40:07,Points,3560
13231,2020-04-01 13:46:43,Upgrade,3555
16232,2020-04-01 19:43:49,Points,1810
13231,2020-04-01 20:08:15,Points,3560
2035,2020-04-02 02:28:22,Points,1810
13231,2020-04-02 14:38:14,Points,760
13231,2020-04-02 15:53:35,Points,1810
16232,2020-04-02 19:22:19,Upgrade,760
13231,2020-04-02 22:06:48,Points,760
13231,2020-04-02 22:15:05,Points,410
36,2020-04-02 23:34:17,Points,410
36,2020-04-02 23:34:58,Points,410
36,2020-04-02 23:37:46,Points,760
36,2020-04-02 23:47:54,Upgrade,1810
2035,2020-04-02 23:57:38,Points,760
36,2020-04-03 00:03:26,Points,410
36,2020-04-03 00:04:04,Points,760
2035,2020-04-03 05:18:12,Points,410
2035,2020-04-03 05:22:32,Points,760
18199,2020-04-03 12:13:25,Points,1810
18199,2020-04-03 12:57:52,Upgrade,760
2035,2020-04-03 14:18:53,Points,760
16232,2020-04-03 17:57:09,Points,760
16232,2020-04-03 18:10:03,Points,1810
14292,2020-04-04 05:37:38,Upgrade,760
14292,2020-04-04 06:48:09,Points,760
13231,2020-04-04 12:40:19,Points,760
18199,2020-04-04 13:21:28,Upgrade,760
6260,2020-04-04 15:09:31,Upgrade,1810
6260,2020-04-04 15:52:01,Points,760
2035,2020-04-05 00:44:20,Points,760
18199,2020-04-05 00:46:31,Points,3560
2035,2020-04-05 01:07:45,Points,760
2035,2020-04-05 01:15:26,Upgrade,410
2035,2020-04-05 01:41:43,Points,760
2035,2020-04-05 01:42:21,Points,410
6260,2020-04-05 06:55:06,Points,760
15764,2020-04-05 18:08:13,Points,760
8074,2020-04-06 20:08:51,Upgrade,760
14292,2020-04-07 03:15:39,Points,760
15115,2020-04-07 07:34:26,Points,1810
15115,2020-04-07 07:45:56,Upgrade,760
15115,2020-04-07 07:55:51,Points,410
15115,2020-04-07 08:01:05,Points,1810
303,2020-04-07 16:32:45,Upgrade,760
303,2020-04-07 16:32:45,Upgrade,760
12997,2020-04-07 17:10:17,Points,1810
12997,2020-04-07 18:14:30,Upgrade,3555
12997,2020-04-07 18:23:48,Points,760
12997,2020-04-07 18:42:20,Points,3560
3740,2020-04-08 12:46:28,Upgrade,760
18455,2020-04-08 20:11:12,Upgrade,760
18455,2020-04-08 20:13:22,Points,1810
4092,2020-04-09 16:03:53,Upgrade,410
18455,2020-04-11 21:32:56,Points,1810
7407,2020-04-16 08:54:50,Points,760
18455,2020-04-19 18:36:35,Points,1810
18455,2020-04-25 21:19:49,Points,1810
18455,2020-04-27 18:48:58,Points,760
18455,2020-04-27 19:03:21,Points,1810
10359,2020-04-01 19:09:44,Points,760
10359,2020-04-01 19:15:43,Points,760
10359,2020-04-01 19:36:11,Points,760
10359,2020-04-02 09:45:32,Points,760
10359,2020-04-02 10:01:27,Points,1810
10359,2020-04-02 17:38:29,Points,410
10359,2020-04-02 17:38:40,Points,410
10359,2020-04-03 10:26:59,Points,1810
18261,2020-04-03 17:35:35,Upgrade,760
18261,2020-04-03 17:46:56,Points,410
18261,2020-04-03 18:11:39,Points,760
18261,2020-04-03 18:11:46,Points,760
10395,2020-04-04 13:27:19,Points,410
8613,2020-04-04 22:34:19,Points,760
14920,2020-04-05 19:51:21,Points,410
14920,2020-04-05 19:52:05,Points,410
10359,2020-04-05 20:23:26,Points,760
7095,2020-04-06 02:29:38,Points,760
7095,2020-04-06 02:55:24,Points,3560
14920,2020-04-06 06:58:44,Points,410
14920,2020-04-06 07:39:45,Upgrade,410
22338,2020-04-06 12:18:11,Points,760
16368,2020-04-06 12:18:57,Points,760
16368,2020-04-06 12:27:35,Upgrade,760
16368,2020-04-06 12:47:20,Points,410
16368,2020-04-06 13:25:13,Points,760
9594,2020-04-06 14:09:47,Points,760
16368,2020-04-06 14:46:43,Upgrade,410
16368,2020-04-06 15:35:38,Upgrade,760
20284,2020-04-07 06:00:29,Points,410
1111,2020-04-07 18:03:38,Points,760
6146,2020-04-07 19:50:47,Points,1810
7095,2020-04-07 20:29:47,Points,3560
10359,2020-04-07 22:29:42,Points,410
10359,2020-04-07 22:30:15,Points,410
6057,2020-04-08 12:28:20,Upgrade,760
6146,2020-04-08 19:46:28,Points,1810
7095,2020-04-08 20:40:44,Points,7060
15040,2020-04-09 16:11:17,Upgrade,760
15040,2020-04-09 16:54:06,Points,1810
7095,2020-04-10 04:34:43,Points,3560
10359,2020-04-10 15:04:30,Points,3560
10359,2020-04-11 07:55:35,Points,1810
16368,2020-04-13 02:43:23,Upgrade,760
16368,2020-04-13 07:02:53,Upgrade,410
8613,2020-04-13 11:43:26,Points,760
15040,2020-04-15 22:31:40,Upgrade,760
7095,2020-04-18 18:25:18,Points,7060
15040,2020-04-18 19:53:22,Upgrade,1810
5976,2020-04-24 14:25:20,Points,760
185,2020-04-30 12:58:19,Points,760
185,2020-04-30 13:12:40,Points,760
185,2020-04-30 13:17:00,Upgrade,760
185,2020-04-30 14:11:42,Points,760
14920,2020-04-30 17:01:35,Points,410
14920,2020-04-30 17:02:03,Points,410
185,2020-05-01 08:43:32,Points,760
185,2020-05-01 14:28:07,Upgrade,760
185,2020-05-01 17:20:12,Points,1810
7095,2020-05-02 10:06:45,Points,7060
7095,2020-05-02 22:02:40,Points,7060
185,2020-05-06 14:43:25,Points,760
185,2020-05-20 07:52:29,ValuePack,2860
7806,2020-06-02 09:47:09,Upgrade,760
10937,2020-04-02 21:23:08,Points,760
10937,2020-04-02 21:27:15,Points,1810
10937,2020-04-02 21:47:05,Upgrade,760
10937,2020-04-02 21:53:56,Points,760
10937,2020-04-02 21:59:08,Points,1810
10937,2020-04-02 22:28:00,Points,760
10937,2020-04-02 22:30:12,Points,760
10937,2020-04-02 23:03:33,Points,3560
8966,2020-04-03 02:28:06,Points,410
6641,2020-04-03 13:45:54,Points,1810
6641,2020-04-03 13:59:05,Upgrade,760
6641,2020-04-03 16:45:37,Points,760
10937,2020-04-04 07:07:24,Points,760
10937,2020-04-04 07:17:38,Points,1810
6641,2020-04-04 07:51:55,Upgrade,760
9306,2020-04-04 08:19:18,Points,410
10937,2020-04-04 09:42:31,Points,1810
9306,2020-04-04 11:08:23,Upgrade,410
10937,2020-04-04 12:03:05,Points,760
9306,2020-04-04 19:10:30,Points,1810
10937,2020-04-04 22:01:50,Points,760
